"42331","Rand Journal of Economics","2007, Volume 38, Issue 4","The price of advice","Pter Es? & Balzs Szentes","7"
"42334","Rand Journal of Economics","2007, Volume 38, Issue 4","Influence through ignorance","Isabelle Brocas & Juan D. Carrillo","100"
"42341","Rand Journal of Economics","2007, Volume 38, Issue 4","Relational delegation","Ricardo Alonso & Niko Matouschek","113"
"42353","Rand Journal of Economics","2007, Volume 38, Issue 3","Making a difference","Patrick Francois","10"
"42361","Rand Journal of Economics","2007, Volume 38, Issue 2","Long-run price competition","Prajit Dutta & Alexander Matros & Jrgen W. Weibull","13"
"42377","Rand Journal of Economics","2007, Volume 38, Issue 1","Secrecy versus patenting","Klaus Kultti & Tuomas Takalo & Juuso Toikka","100"
"42382","Rand Journal of Economics","2007, Volume 38, Issue 1","Ordered search","Maria Arbatskaya","152"
"42386","Rand Journal of Economics","2007, Volume 38, Issue 1","Does divestiture crowd out new investment? The???_make or bu???_ decision in the U.S. electricity generation industry","Jun Ishii & Jingming Yan","20"
"42393","Rand Journal of Economics","2006, Volume 37, Issue 4","Retail electricity competition","Paul Joskow & Jean Tirole","195"
"42400","Rand Journal of Economics","2006, Volume 37, Issue 4","To bundle or not to bundle","Hanming Fang & Peter Norman","142"
"42407","Rand Journal of Economics","2006, Volume 37, Issue 3","Sales and consumer inventory","Igal Hendel & Aviv Nevo","212"
"42409","Rand Journal of Economics","2006, Volume 37, Issue 3","Multiproduct Cournot oligopoly","Justin P. Johnson & David P. Myatt","80"
"42413","Rand Journal of Economics","2006, Volume 37, Issue 3","Competition in Two-????sided markets","Mark Armstrong","2988"
"42419","Rand Journal of Economics","2006, Volume 37, Issue 2","Ownership, incentives, and the hol?????up problem","Tim Baldenius","31"
"42422","Rand Journal of Economics","2006, Volume 37, Issue 2","Reputation and turnover","Rafael Rob & Tadashi Sekiguchi","24"
"42423","Rand Journal of Economics","2006, Volume 37, Issue 2","Monopoly with resale","Giacomo Calzolari & Alessandro Pavan","105"
"42428","Rand Journal of Economics","2006, Volume 37, Issue 2","Pric?????matching guarantees","Sridhar Moorthy & Ralph A. Winter","102"
"42429","Rand Journal of Economics","2006, Volume 37, Issue 2","Estimating a continuous hedoni?????choice model with an application to demand for soft drinks","Tat Y. Chan","52"
"42437","Rand Journal of Economics","2006, Volume 37, Issue 1","Cooperative investments induced","contract law by Urs Schweizer","51"
"42438","Rand Journal of Economics","2006, Volume 37, Issue 1","Aggressive leaders","Federico Etro","120"
"42439","Rand Journal of Economics","2006, Volume 37, Issue 1","Reputational cheap talk","Marco Ottaviani & Peter Norman Srensen","274"
"42448","Rand Journal of Economics","2005, Volume 36, Issue 4","Financing Auction Bids","Matthew Rhodes-Kropf & S. Viswanathan","72"
"42466","Rand Journal of Economics","2005, Volume 36, Issue 3","Mergers Under Entry","Martin Pesendorfer","78"
"42471","Rand Journal of Economics","2005, Volume 36, Issue 2","Careerist Judges","Gilat Levy","154"
"42479","Rand Journal of Economics","2005, Volume 36, Issue 2","Markets for Ownership","Joshua S. Gans","33"
"42521","Rand Journal of Economics","2004, Volume 35, Issue 2","Competition for Listings","Thierry Foucault & Christine A. Parlour","103"
"42522","Rand Journal of Economics","2004, Volume 35, Issue 2","Auditing and Property Rights","Elisabetta Iossa & Patrick Legros","38"
"42523","Rand Journal of Economics","2004, Volume 35, Issue 2","The Competitiveness of Joint Bidding in Multiple-Unit Uniform-Price Auctions","Dan Levin","1"
"42525","Rand Journal of Economics","2004, Volume 35, Issue 2","Health Service Gatekeepers","James M. Malcomson","38"
"42530","Rand Journal of Economics","2004, Volume 35, Issue 1","On the Receiver-Pays Principle","Doh-Shin Jeon & Jean-Jacques Laffont & Jean Tirole","211"
"42544","Rand Journal of Economics","2003, Volume 34, Issue 4","Competition among Hospitals","Gaynor, Martin & Vogt, William B","288"
"42546","Rand Journal of Economics","2003, Volume 34, Issue 3","Regulatory Inertia","Faure-Grimaud, Antoine & Martimort, David","84"
"42558","Rand Journal of Economics","2003, Volume 34, Issue 2","Leasing, Lemons, and Buybacks","Johnson, Justin P & Waldman, Michael","104"
"42585","Rand Journal of Economics","2002, Volume 33, Issue 4","Contracting, Gatekeepers, and Unverifiable Performance","James A. Dearden & Dorothy E. Klotz","2"
"42604","Rand Journal of Economics","2002, Volume 33, Issue 1","Prices and the Winners Curse","Jeremy Bulow & Paul Klemperer","361"
"42605","Rand Journal of Economics","2002, Volume 33, Issue 1","Learning","Doing & Dynamic Regulation by Tracy R. Lewis & Huseyin Yildirim","44"
"42609","Rand Journal of Economics","2002, Volume 33, Issue 1","Rip-Off ATM Surcharges","Nadia Massoud & Dan Bernhardt","85"
"42612","Rand Journal of Economics","2002, Volume 33, Issue 1","The 1.5th Mover Advantage","Joachim Henkel","28"
"42614","Rand Journal of Economics","2001, Volume 32, Issue 4","On the Dynamics of Standards","Sobel, Joel","31"
"42618","Rand Journal of Economics","2001, Volume 32, Issue 4","RandD Networks","Goyal, Sanjeev & Moraga-Gonzalez, Jose Luis","455"
"42622","Rand Journal of Economics","2001, Volume 32, Issue 4","Multipollutant Markets","Montero, Juan-Pablo","47"
"42636","Rand Journal of Economics","2001, Volume 32, Issue 2","Downstream Integration","a Bottleneck Input Supplier Whose Regulated Wholesale Prices Are Above Costs by Biglaiser, Gary & DeGraba, Patrick","68"
"42641","Rand Journal of Economics","2001, Volume 32, Issue 1","Investment and Market Dominance","Athey, Susan & Schmutzler, Armin","213"
"42656","Rand Journal of Economics","2000, Volume 31, Issue 4","Dynamics of Price Regulation","Gary Biglaiser & Michael Riordan","144"
"42662","Rand Journal of Economics","2000, Volume 31, Issue 3","Appealing Judgments","andrew F. Daughety & Jennifer F. Reinganum","135"
"42663","Rand Journal of Economics","2000, Volume 31, Issue 3","How Does Managed Care Do It?","David M. Cutler & Mark McClellan & Joseph P. Newhouse","312"
"42667","Rand Journal of Economics","2000, Volume 31, Issue 2","Product Innovation","a Durable-Good Monpoly by Arthur Fishman & Rafael Rob","147"
"42672","Rand Journal of Economics","2000, Volume 31, Issue 2","Layoffs and Litigation","Paul Oyer & Scott Schaefer","82"
"42689","Rand Journal of Economics","1999, Volume 30, Issue 4","Hush Money","andrew F. Daughety & Jennifer F. Reinganum","55"
"42718","Rand Journal of Economics","1999, Volume 30, Issue 1","A Tale of Two Reforms","Wei Li","74"
"42720","Rand Journal of Economics","1999, Volume 30, Issue 1","Tariffying Auctions","R. Preston McAfee & Wendy Takacs & Daniel R. Vincent","26"
"42742","Rand Journal of Economics","1998, Volume 29, Issue 2","Collusion and Delegation","Jean-Jacques Laffont & David Martimort","297"
"42745","Rand Journal of Economics","1998, Volume 29, Issue 2","The Value of Ignorance","Anke Kessler","141"
"42759","Rand Journal of Economics","1997, Volume 28, Issue 4","One Smart Agent","John Sutton","108"
"42760","Rand Journal of Economics","1997, Volume 28, Issue 4","Auditing Without Commitment","Fahad Khalil","241"
"42774","Rand Journal of Economics","1997, Volume 28, Issue 3","Dynamic Agency with Feedback","Bart Taub","7"
"42780","Rand Journal of Economics","1997, Volume 28, Issue 2","The Strategic Response","Pharmaceutical Firms to the Medicaid Most-Favored-Customer Rules by Fiona Scott Morton","119"
"42785","Rand Journal of Economics","1997, Volume 28, Issue 2","Colluding on Relative Prices","Ralph A. Winter","35"
"42829","Rand Journal of Economics","1996, Volume 27, Issue 2","Death and Tobacco Taxes","Michael J. Moore","69"
"42833","Rand Journal of Economics","1996, Volume 27, Issue 1","Strategic Nonparticipation","Philippe Jehiel & Benny Moldovanu","207"
"42889","Rand Journal of Economics","1994, Volume 25, Issue 4","Service Time Competition","I.P.L. Png & David Reitman","99"
"42894","Rand Journal of Economics","1994, Volume 25, Issue 3","Learning","Doing & Competition in the Early Rayon Industry by Ronald S. Jarmin","126"
"42926","Review of Economic Dynamics","2014, Volume 17, Issue 4","Why Stare Decisis?","Luca anderlini & Leonardo Felli & Alessandro Riboni","19"
"42937","Review of Economic Dynamics","2014, Volume 17, Issue 3","War Finance and the Baby Boom","Kai Zhao","4"
"42938","Review of Economic Dynamics","2014, Volume 17, Issue 3","Relative Price Fluctuations in a Multi-Sector Model with Imperfect Competition","Alain Gabler","1"
"42944","Review of Economic Dynamics","2014, Volume 17, Issue 2","The Labor Wedge: MRS vs. MPN","Loukas Karabarbounis","57"
"42958","Review of Economic Dynamics","2014, Volume 17, Issue 1","Preferences for Risk in Dynamic Models with Adjustment Costs","Galina Vereshchagina","2"
"42960","Review of Economic Dynamics","2014, Volume 17, Issue 1","How Does a Pay-as-you-go System Affect Asset Returns and the Equity Premium?","Conny Olovsson","1"
"42961","Review of Economic Dynamics","2014, Volume 17, Issue 1","Brand Capital and Firm Value","Frederico Belo & Xiaoji Lin & Maria Ana Vitorino","66"
"42962","Review of Economic Dynamics","2014, Volume 17, Issue 1","Is Smoking a Fiscal Good?","Shantanu Bagchi & James Feigenbaum","11"
"42974","Review of Economic Dynamics","2013, Volume 16, Issue 3","Optimal Asset Taxes in Financial Markets with Aggregate Uncertainty","Florian Scheuer","1"
"42979","Review of Economic Dynamics","2013, Volume 16, Issue 3","Asset-Pricing Implications of Biologically Based Non-Expected Utility","Emil Iantchev","0"
"42984","Review of Economic Dynamics","2013, Volume 16, Issue 2","Open Borders","John Kennan","86"
"42990","Review of Economic Dynamics","2013, Volume 16, Issue 2","Heterogeneous Labor Skills, The Median Voter and Labor Taxes","Facundo Piguillem & anderson Schneider","2"
"42993","Review of Economic Dynamics","2013, Volume 16, Issue 1","Misallocation and productivity","Diego Restuccia & Richard Rogerson","271"
"42995","Review of Economic Dynamics","2013, Volume 16, Issue 1","Experimentation","Firms, Distortions, & Aggregate Productivity by Alain Gabler & Markus Poschke","20097"
"43005","Review of Economic Dynamics","2013, Volume 16, Issue 1","Well-Intended Policies","Francisco Buera & Benjamin Moll & Yongseok Shin","57"
"43013","Review of Economic Dynamics","2012, Volume 15, Issue 3","Production Chains","David Levine","48"
"43014","Review of Economic Dynamics","2012, Volume 15, Issue 3","Asset Illiquidity and Market Shutdowns in Competitive Equilibrium","Hajime Tomura","2"
"43033","Review of Economic Dynamics","2012, Volume 15, Issue 1","Economies with Observable Types","Paolo Siconolfi & Aldo Rustichini","37"
"43041","Review of Economic Dynamics","2011, Volume 14, Issue 4","Adult Nutrition and Growth","Salam Abdus & Peter Rangazas","9"
"43058","Review of Economic Dynamics","2011, Volume 14, Issue 2","On borrowing limits and welfare","Francesc Obiols-Homs","17"
"43070","Review of Economic Dynamics","2011, Volume 14, Issue 1","News and knowledge capital","Christopher Gunn & Alok Johri","47"
"43077","Review of Economic Dynamics","2010, Volume 13, Issue 4","Taxes and Female Labor Supply","Remzi Kaygusuz","47"
"43084","Review of Economic Dynamics","2010, Volume 13, Issue 4","A Theory of Firm Decline","Gian Luca Clementi & Thomas Cooley & Soni Di Giannatale","1"
"43085","Review of Economic Dynamics","2010, Volume 13, Issue 4","Existence of a continuum of equilibria in a monetary random-matching model","Hideko Ishihara","1"
"43089","Review of Economic Dynamics","2010, Volume 13, Issue 3","Entry and Exit Echoes","Boyan Jovanovic & Chung-Yi Tse","14"
"43097","Review of Economic Dynamics","2010, Volume 13, Issue 3","Markets and Relationships in a Learning Economy","Luis Araujo & Raoul Minetti","2"
"43120","Review of Economic Dynamics","2009, Volume 12, Issue 4","Model Uncertainty and Liquidity","Bryan Routledge & Stanley Zin","183"
"43126","Review of Economic Dynamics","2009, Volume 12, Issue 4","Fashion Statement","Ted Temzelides","6"
"43139","Review of Economic Dynamics","2009, Volume 12, Issue 2","Dynamics of city formation","Vernon Henderson & Anthony Venables","119"
"43140","Review of Economic Dynamics","2009, Volume 12, Issue 2","Euler Equation Errors","Martin Lettau & Sydney Ludvigson","60"
"43145","Review of Economic Dynamics","2009, Volume 12, Issue 2","Yet Another Reason to Tax Goods","Carlos E. da Costa","3"
"43154","Review of Economic Dynamics","2009, Volume 12, Issue 1","Delaying Retirement in Spain","Javier Diaz-Gimenez & Julian Diaz-Saavedra","126"
"43206","Review of Economic Dynamics","2007, Volume 10, Issue 4","Class, Gender and Marriage","Gillian Hamilton & Aloysius Siow","31"
"43220","Review of Economic Dynamics","2007, Volume 10, Issue 3","Limited Duration Employment","Eric F. Smith","16"
"43226","Review of Economic Dynamics","2007, Volume 10, Issue 2","Technology Shocks, Non-stationary Hours and DSVAR","Martial Dupaigne & Patrick Feve & Julien Matheron","1"
"43258","Review of Economic Dynamics","2006, Volume 9, Issue 2","Two-Speed Evolution with Pre-Play Communication and Limited Flexibility","Kenichi Amaya","1"
"43268","Review of Economic Dynamics","2006, Volume 9, Issue 1","Markov-Perfect Optimal Taxation","Salvador Ortigueira","59"
"43288","Review of Economic Dynamics","2005, Volume 8, Issue 2","Monetary policy and learning","Lee E. Ohanian & Marco Del Negro & Tao Zha","0"
"43296","Review of Economic Dynamics","2005, Volume 8, Issue 2","Knowing the Forecasts of Others","Joseph G. Pearlman & Thomas J. Sargent","56"
"43306","Review of Economic Dynamics","2005, Volume 8, Issue 1","Keynesian Conundrum: Multiplicity and Time Consistent Stabilization","Bill Dupor","1"
"43319","Review of Economic Dynamics","2004, Volume 7, Issue 3","Hecksher-Ohlin Business Cycles","Alejandro Cunat & Marco Maffezzoli","43"
"43323","Review of Economic Dynamics","2004, Volume 7, Issue 3","Concentration of Capital Ownership and Investment Fluctuations","Zvi Hercowitz","0"
"43334","Review of Economic Dynamics","2004, Volume 7, Issue 2","Estimating Euler Equations","Orazio P. Attanasio & Hamish Low","206"
"43341","Review of Economic Dynamics","2004, Volume 7, Issue 1","Step-by-step Migrations","Thomas J. Holmes","3"
"43349","Review of Economic Dynamics","2004, Volume 7, Issue 1","A Note on Scale Effects","Hernando Zuleta","15"
"43353","Review of Economic Dynamics","2003, Volume 6, Issue 4","Modeling the Macro-Effects of Sustained Fiscal Policy Imbalances: How Much Does Rationality Matter?","Deborah Lucas","1"
"43358","Review of Economic Dynamics","2003, Volume 6, Issue 4","Heterogeneous Learning","Chryssi Giannitsarou","73"
"43359","Review of Economic Dynamics","2003, Volume 6, Issue 4","The New Investment Theory and Aggregate Dynamics","Leif Danziger","0"
"43363","Review of Economic Dynamics","2003, Volume 6, Issue 4","Capital Trading, Stock Trading, and the Inflation Tax on Equity: A Note","Scott Baier & Charles T. Carlstrom & Ralph Chami & Thomas Cosimano & Timothy Fuerst & Connel Fullenkamp","8"
"43386","Review of Economic Dynamics","2003, Volume 6, Issue 1","Early Retirement","J. Ignacio Conde-Ruiz & Vincenzo Galasso","126"
"43389","Review of Economic Dynamics","2003, Volume 6, Issue 1","Prediction Ability","Katsuya Takii","30"
